sub_id,company_id,plan_tier,mrr_amount,status,cancellation_date
SUB-5D51CE,0E8C79C4,Pro,587.5513035597144,Active,
SUB-D7DAA9,464E846E,Pro,561.8293136011384,Active,
SUB-F9FB86,F0678BB2,  Basic ,218.9936444685287,Active,
SUB-0BCD31,01A3C91A,  Basic ,237.38806232846028,Active,
SUB-906901,C90A86FC,Enterprise,1467.6889126266724,Active,
SUB-9FA44C,AF173611,Pro,547.8242724267841,Active,
SUB-EA0066,18CA92D5,  Basic ,182.6979356295227,Churned,2022/09/15
SUB-A5D052,0F7D4685,  Basic ,185.34072266165074,Active,
SUB-0D16C1,1C9F2193,Enterprise,1465.462157378535,Active,
SUB-ABD276,40E4D06D,pro ,464.9173731300574,Churned,2024/04/24
SUB-078340,324D55EE,pro ,525.9655671722605,Active,
SUB-6C6F54,0BB0B03F,Pro,551.8340201815953,Active,
SUB-4CD52F,5D4BB593,  Basic ,231.40891530214438,Active,
SUB-8DC183,77BC1107,Pro,489.0334733343077,Active,
SUB-55467A,D58C96EC,Basic,234.4375848625091,Churned,2022/05/31
SUB-9DCC8D,99C5A9D4,  Basic ,209.42323140445538,Churned,2022/07/07
SUB-1E9947,05CC206C,  Basic ,222.80049609096938,Active,
SUB-1C4C82,79A34B20,pro ,490.40607726630225,Active,
SUB-012C15,69CBEEFC,Basic,217.6867879797665,Active,
SUB-8F2C67,69797B9D,Basic,213.4412610634479,Active,
SUB-F16CCD,7421BCFB,pro ,553.8169880774524,Active,
SUB-4BAE2D,AD60EA96,Enterprise,1362.0683959906055,Churned,2022/01/15
SUB-447E83,206C6344,pro ,492.2104012486501,Churned,2022/12/13
SUB-95670D,58641161,  Basic ,223.22371779924524,Active,
SUB-8D192F,A38676EF,Basic,189.0487335904275,Active,
SUB-A95942,255E6A13,  Basic ,199.043032745595,Churned,2022/01/29
SUB-55ABB4,91C07F74,Basic,214.56210776584575,Active,
SUB-3CE90C,D045B723,Pro,519.8434662101797,Churned,2022/07/16
SUB-5EA741,773656AB,pro ,524.4210266846829,Active,
SUB-6CD95B,9E847796,Enterprise,1345.4845925764064,Active,
SUB-3B2B97,74722085,  Basic ,194.23614967501217,Active,
SUB-E1D59B,134AFEAF,Enterprise,1516.4678306326177,Active,
SUB-A43519,F94D6A29,pro ,521.6079194834853,Active,
SUB-C7CDAE,E913C2D3,Pro,595.6020244086143,Active,
SUB-3B9FC2,CC57E27B,  Basic ,180.94500908917752,Active,
SUB-B19111,3D9AF13D,Pro,560.5314583306337,Active,
SUB-211CEE,DE7D8B73,Enterprise,1510.9230307891942,Active,
SUB-E187CE,1C8736D3,pro ,475.29035155934696,Active,
SUB-9217C7,50701370,pro ,511.5689545818149,Active,
SUB-B2C5B8,58F9ED43,pro ,554.1647945418073,Active,
SUB-75FFF0,073F8F61,pro ,594.0325094270786,Active,
SUB-5B65A2,E9F84804,Pro,518.9077256279751,Churned,2022/01/31
SUB-1E6019,40B5598A,Enterprise,,Churned,2023/05/01
SUB-41E87C,F098DC1A,Enterprise,1490.7858931982516,Churned,2023/10/09
SUB-5308B6,9882D1C4,Basic,182.0791521527661,Churned,2022/08/03
SUB-460073,F9B2C318,pro ,472.30904119511456,Churned,2022/01/12
SUB-D05583,A75A9E92,  Basic ,214.03792273640718,Churned,2023/06/17
SUB-B87399,254FB304,Pro,570.6128505741916,Active,
SUB-8DA07E,B77033CB,Enterprise,1527.6996520385014,Active,
SUB-1BD832,BBDF9911,Enterprise,1482.5669833526897,Churned,2021/10/26
SUB-8B34DD,7A6D1632,Pro,494.1690211933696,Churned,2023/03/28
SUB-00EB62,0334F41F,Pro,505.38210178707646,Active,
SUB-887628,0D479759,  Basic ,220.5397632844869,Active,
SUB-B9C212,ADD76075,Enterprise,1335.762675936636,Active,
SUB-F06EE5,9C9B7FF7,pro ,453.0553914110103,Active,
SUB-BB7D86,22A16D7D,Enterprise,1475.6505206850095,Active,
SUB-92FBDE,59A6CAAE,pro ,580.5074437075367,Churned,2023/05/30
SUB-A42CE4,BF501844,  Basic ,227.30661727451405,Active,
SUB-D0A3E2,8BDD71B0,Basic,195.2294382337085,Active,
SUB-5378DB,774710CE,Enterprise,1389.4532930406037,Active,
SUB-55D4A7,F4CCD4FA,pro ,550.0596260076007,Active,
SUB-C4EF52,0BEB439E,Pro,533.2387731503061,Active,
SUB-9C9FAD,1421C8ED,Pro,494.1435636464316,Active,
SUB-DCDA94,4EA02505,  Basic ,216.33273616179932,Active,
SUB-B0B8A1,817093D0,Basic,210.1334068900552,Active,
SUB-7C465C,7AA10C71,pro ,515.5392364851375,Churned,2022/08/23
SUB-3F6154,928F1AEC,Pro,571.8945623097471,Active,
SUB-75193F,F28B4002,  Basic ,230.40103910112464,Active,
SUB-94C1CA,A1DED7D8,Pro,470.31042187092413,Active,
SUB-E4B2A1,1CFE488D,pro ,479.0925507827171,Active,
SUB-395D2F,C22B17F8,pro ,522.896731212666,Active,
SUB-0707E2,E876C498,Basic,206.79863276920256,Active,
SUB-D81452,FD25EAFB,Basic,212.78328232280114,Churned,2024/01/27
SUB-F423EC,94422EE7,pro ,515.6385637617259,Active,
SUB-B715CD,232A3CF4,  Basic ,195.6311711374258,Active,
SUB-52D468,21EDBE96,pro ,480.6537867912685,Active,
SUB-4E7E4A,6515B9FF,Pro,547.2911113512888,Active,
SUB-B9E768,1372D403,Pro,490.76751960820445,Active,
SUB-89F46A,63DF502F,  Basic ,201.57840724859037,Active,
SUB-F93F7F,E82A5807,pro ,565.1770803804553,Active,
SUB-D8F1C8,E5EB4CB7,pro ,501.20985446571285,Active,
SUB-4C18AB,6AA51548,Pro,483.7861352522083,Active,
SUB-2A0163,03277FE2,Enterprise,1465.236646949716,Active,
SUB-C5E363,B5288E9E,Pro,464.88314184843904,Active,
SUB-160631,CBCE4803,  Basic ,234.16583518268823,Churned,2023/03/18
SUB-D2B54A,839A04CC,Basic,205.4592486237892,Active,
SUB-EF4418,188B1965,Pro,497.17753442314904,Active,
SUB-F03394,4F9BD8C1,Pro,478.39897675215076,Active,
SUB-3470B1,17377513,Pro,514.0792323770486,Active,
SUB-E1EA27,E5BFD0AA,Basic,216.65820509122304,Active,
SUB-A2169E,D6DDBBF8,Basic,200.5657918231996,Active,
SUB-00B06E,E3CEA1FD,Pro,551.2494725218233,Active,
SUB-A308C3,71FA014C,Pro,573.7107154560013,Active,
SUB-CA4242,DD42D3A1,pro ,583.7934369335844,Active,
SUB-09FB13,FFE0C14A,  Basic ,231.27642103158533,Active,
SUB-577E2E,51A3EE6C,Basic,186.14027147422075,Active,
SUB-710600,A5984685,Pro,572.0527724199775,Active,
SUB-54156D,0F97BD46,Enterprise,1195.5812132596288,Active,
SUB-E22AD2,007F6197,pro ,485.2373405495534,Active,
SUB-8BC426,D6B1BC5B,pro ,457.58023536896303,Active,
SUB-2D5042,6184302D,Enterprise,1423.6645107864024,Churned,2024/01/23
SUB-471263,8203740C,Basic,187.4155310995335,Active,
SUB-40A6B3,BD240C46,Basic,193.16634694311946,Churned,2024/03/30
SUB-1FC317,17182B88,Basic,199.74698067880453,Churned,2024/11/28
SUB-3C96CD,4B991D57,Basic,232.08486242234773,Active,
SUB-82C011,67001310,Basic,181.22532506172973,Active,
SUB-C32053,0F98DAEC,Enterprise,1473.6668543165931,Active,
SUB-CEA9AE,0CB3CD10,Basic,225.2847105873734,Active,
SUB-8647A5,1F9316A0,Basic,212.08400881279815,Churned,2022/05/06
SUB-6A206E,56F672B7,  Basic ,211.90783196482727,Churned,2022/07/30
SUB-BBCDC9,1B5D0769,Pro,500.46590788101975,Active,
SUB-5F98D8,1D5FB531,Basic,192.65941540494566,Active,
SUB-00ADD0,0F37F6A6,pro ,455.95322406622415,Active,
SUB-D994EC,3EF4D000,Basic,183.67371704192666,Churned,2022/05/03
SUB-31636C,2461D173,pro ,547.1847801007075,Active,
SUB-A9DD58,66DA06D8,  Basic ,218.35769437630375,Active,
SUB-BF5402,EC606219,Pro,523.1909090032927,Active,
SUB-FD1853,B6E0B6DF,Pro,515.4982130859504,Active,
SUB-0A59D4,81E72843,Pro,527.9685749097084,Active,
SUB-E8B9E7,893E2FF8,Basic,199.7941365238681,Active,
SUB-B5842B,D3005550,Basic,191.25222962535426,Churned,2023/03/21
SUB-5400B6,CA5215AB,Pro,467.47538306822463,Active,
SUB-0B094A,756168E6,Pro,553.6417882912571,Active,
SUB-31928F,2E553F7A,  Basic ,229.02861480500732,Active,
SUB-D7E19F,40B50699,Basic,182.66528647439048,Active,
SUB-5C2C23,B6CD8F66,  Basic ,202.0643960178493,Churned,2023/03/27
SUB-31B806,EE580DAA,pro ,456.9232697960902,Active,
SUB-AD23D5,6849FE8A,Basic,233.4302239652107,Active,
SUB-E9D46F,3D8CBD6F,Enterprise,1484.851964701475,Active,
SUB-CD5557,34992772,pro ,514.0811787240328,Active,
SUB-58DD9F,B66B4162,Basic,227.30158274114018,Active,
SUB-ADF967,6B91CB37,Enterprise,1503.66294196211,Active,
SUB-B831EC,BEB96146,pro ,564.2211489042733,Active,
SUB-2BFFD5,93FB0478,Pro,468.8413451178713,Churned,2022/04/08
SUB-59AB80,FF713BBB,pro ,493.38499017751656,Active,
SUB-657FFE,8EF76208,Enterprise,1426.0019089946527,Active,
SUB-C735BB,76373A51,Basic,197.4216408113832,Active,
SUB-40BC29,78FD20FD,  Basic ,206.72463883333518,Active,
SUB-88D297,E7927998,pro ,481.7110222463984,Churned,2022/06/22
SUB-29EB24,C6BD69FA,Enterprise,1540.598393843008,Active,
SUB-E0AF87,C5EE0975,Enterprise,1507.7708783490493,Churned,2023/08/05
SUB-725B2E,E8451B0E,Basic,192.99054549062595,Active,
SUB-2A7208,9E4637A8,  Basic ,213.71947571296147,Churned,2023/09/29
SUB-D0DBBA,D6CD4CD3,Enterprise,1549.1675233224507,Churned,2023/12/25
SUB-B403DA,1ECC9D42,Pro,501.4545286852253,Churned,2024/04/16
SUB-2B525C,E52F35B1,Pro,497.8706201961918,Active,
SUB-61CF4E,8F8533EC,  Basic ,231.38843235597116,Churned,2022/07/27
SUB-0A7BA3,823F89F1,  Basic ,232.6743158714704,Active,
SUB-785C32,A7640BEA,Basic,188.67067530891018,Churned,2022/12/16
SUB-ABCFD4,5836A4F2,pro ,480.7585032333637,Active,
SUB-7FE4C7,B50F5BD5,pro ,555.8121838212363,Active,
SUB-CC3BC4,4476F5A4,Pro,506.1491225850805,Active,
SUB-E8541A,A0D4B2D0,Pro,533.7407370155553,Active,
SUB-5EFA6E,362B8881,pro ,558.8369354311376,Active,
SUB-B41BB5,2D5EB549,  Basic ,218.45410621620377,Active,
SUB-C0EF28,6C641577,pro ,492.9718767366343,Active,
SUB-7B0687,9C95390D,Enterprise,1259.0781066189222,Active,
SUB-C8D3C0,04B86FCB,  Basic ,222.84806031114778,Active,
SUB-DD82CF,D4367280,pro ,460.5436321297358,Active,
SUB-A2D4AD,40EAA9A8,  Basic ,192.81686921708086,Active,
SUB-294778,D3781885,Pro,565.3343062424442,Active,
SUB-F232BA,6DB4E480,Enterprise,1479.2450633160706,Active,
SUB-7F42DE,4382D1EF,pro ,596.2921882667786,Active,
SUB-DCD3D2,AC71D73D,Pro,580.2979328369659,Churned,2022/12/30
SUB-433E7D,A2EE32E4,  Basic ,223.44838334865437,Churned,2022/11/26
SUB-1E9C49,AA3EE495,Pro,597.2930425318352,Churned,2024/06/11
SUB-6E9148,91A9F3B6,Enterprise,1218.7684292091662,Active,
SUB-746F56,75A6BFFA,Enterprise,1518.8270372144254,Active,
SUB-6BA66E,3D325365,Basic,183.5030268095678,Active,
SUB-0787C7,AAD86652,  Basic ,223.31963952658947,Active,
SUB-8B598A,BD6919FD,Pro,557.4390075964001,Active,
SUB-2204AD,7F4126CD,Pro,583.1711959851178,Active,
SUB-5638EA,AEC12ED9,  Basic ,198.23008148583506,Churned,2023/05/20
SUB-278473,14D10F33,Pro,493.6130753565284,Active,
SUB-1B534F,A50DA184,pro ,525.1817152914151,Active,
SUB-427721,B91534AD,Pro,591.8409961077313,Churned,2022/03/12
SUB-9D5021,48658905,pro ,496.16079856895016,Active,
SUB-E4D71C,F6E704EE,  Basic ,205.3033296447315,Active,
SUB-0C9738,74AFD17C,pro ,561.894280086354,Active,
SUB-7DAA95,1876F6CB,Pro,531.758867455772,Active,
SUB-A87645,BB682DB0,Basic,236.40344517284234,Active,
SUB-3B8B0E,01E6A8F2,Basic,201.16157135909432,Active,
SUB-375635,E387A64E,  Basic ,210.1973655360406,Active,
SUB-EB5C18,F146E1F6,Basic,205.6309822705844,Active,
SUB-C0DBEF,3DD131F3,Enterprise,1454.2176695167902,Churned,2024/06/22
SUB-C08C92,4682C9C9,Pro,557.9860300565529,Active,
SUB-1234FE,FC64D5A0,pro ,549.7105969989577,Churned,2022/03/26
SUB-435E3D,0CA1E636,Basic,234.7623696378968,Active,
SUB-1B6922,8257883E,Basic,235.76619793086854,Active,
SUB-5ED300,EEA8F5D3,Pro,549.9001403703767,Active,
SUB-3C85A5,E2696BB3,  Basic ,195.97120051732642,Active,
SUB-B04726,D8E6F636,Pro,449.5786972576195,Churned,2024/07/27
SUB-720033,9396FFA9,Basic,204.06411310115834,Active,
SUB-AD495F,A5BC7E2C,Enterprise,1357.805624628221,Active,
SUB-AFFE83,C80CAC8D,Pro,580.0933492312562,Active,
SUB-760CF0,F4B13737,pro ,502.56204239166516,Active,
SUB-6BDC0C,9AB5F54E,Enterprise,1332.6157922726902,Active,
SUB-0DC3F4,119BEF02,Pro,518.6709690687093,Active,
SUB-743A5F,9435642B,Pro,564.9201626618286,Active,
SUB-8112B8,40003DAB,  Basic ,220.12714929149405,Churned,2023/06/01
SUB-4DE9CF,96718F44,  Basic ,182.72995468874845,Active,
SUB-F77CED,84E0C767,  Basic ,227.39912345174332,Active,
SUB-F58FBE,F4ADE57F,  Basic ,222.57275479041937,Active,
SUB-9849F3,F0FBCDAB,  Basic ,192.31220975278757,Active,
SUB-E7F32F,665C9A50,Basic,235.68830431777883,Active,
SUB-521C5E,FB0A15B9,Basic,235.83163022411654,Churned,2023/06/05
SUB-A17803,C1AB1741,Enterprise,1467.9383471177164,Active,
SUB-FEC87F,6F1E232A,Enterprise,1377.7736966679392,Active,
SUB-7F4134,C11882B7,Pro,492.54106636011915,Churned,2023/10/02
SUB-5CE116,BB8A265B,Pro,589.8200652900491,Churned,2023/02/07
SUB-D586E7,A6A5CC97,pro ,508.6712299813637,Active,
SUB-9240B7,A21E580C,Pro,543.6438588591667,Active,
SUB-92D7ED,B32D896F,  Basic ,218.21997473928948,Churned,2023/11/19
SUB-14E8FE,DDB7117D,pro ,557.2002965637471,Active,
SUB-99379C,4709A939,pro ,539.649317596633,Churned,2025/04/10
SUB-4422F5,BBCB9257,pro ,577.7376680101066,Active,
SUB-CE35DA,5959D343,Enterprise,1275.8971836696232,Active,
SUB-5BE5D2,918F0084,  Basic ,201.58186927055527,Active,
SUB-8DBB46,575C13DF,Enterprise,1357.4613075959655,Active,
SUB-BDBF62,43CF7A3A,Basic,238.39129115919008,Active,
SUB-087557,6B7BE854,Basic,,Active,
SUB-A03E35,70CAC6F6,  Basic ,201.17835110325618,Active,
SUB-2855F4,37A4BD3F,Basic,184.79472539264606,Churned,2024/11/28
SUB-FE5CE4,75DF8418,  Basic ,215.90436168411972,Active,
SUB-EAD2AD,2124E0C8,Pro,457.92226385758113,Active,
SUB-0B672C,7607D690,Pro,454.5655035817624,Active,
SUB-F6D29A,75ADDE8F,Enterprise,1438.1478428671855,Active,
SUB-237896,F61DA809,Enterprise,1543.0075180626493,Active,
SUB-821687,43F07FF1,pro ,577.6403406480762,Active,
SUB-5B95B5,C34A6600,Basic,201.52845720945865,Active,
SUB-0273D3,983E0658,Pro,478.64593148759684,Active,
SUB-9113E9,B0E3BC96,  Basic ,189.292108589277,Active,
SUB-6FD230,E7DAF4F6,pro ,511.696657305889,Churned,2023/01/26
SUB-F18F23,DE2D6A2B,Enterprise,1372.7104960593126,Active,
SUB-EEEBE6,6D2E881D,Pro,492.5424580092036,Active,
SUB-8F598E,BE0ECE38,pro ,486.71053262557734,Active,
SUB-5C0F27,311BADEE,Pro,473.6864601790864,Active,
SUB-7879E3,BD34399E,Pro,471.6072567696338,Churned,2023/01/30
SUB-ACD8BF,B9D81F41,Basic,211.20257021842926,Active,
SUB-8FB596,A820BDEB,Pro,459.0957686414032,Active,
SUB-4CBC74,ED6C3809,Basic,234.49440608099587,Active,
SUB-B166A2,D96C0A11,pro ,558.2796701287539,Active,
SUB-1AF50F,55C7BC01,pro ,530.0902438875095,Active,
SUB-607078,D1BC14DB,Pro,491.0138343639321,Active,
SUB-7EAAA3,58966261,pro ,545.6310702061529,Active,
SUB-DEEEE5,ED3F813C,pro ,490.6024544194999,Active,
SUB-9E5B6A,D5105F7F,  Basic ,191.59561063003193,Churned,2024/04/12
SUB-09F433,7BA1456D,pro ,471.0298007961884,Churned,2023/10/13
SUB-1706B5,A251F412,Basic,187.27740314937236,Active,
SUB-CDF546,F5CBCBF3,Enterprise,1364.0961784740903,Churned,2024/08/16
SUB-E373F6,8C506201,  Basic ,200.2930004329397,Active,
SUB-A81CC1,88F69776,pro ,575.1760257722492,Active,
SUB-87921E,B8F46E92,Pro,574.8294527206965,Active,
SUB-3C62ED,2AD77E32,Basic,212.40693355288954,Active,
SUB-B080F8,F3A43017,Enterprise,1502.4385904373955,Active,
SUB-1CFC03,F1BF867B,pro ,532.9011651998857,Active,
SUB-69D451,473F7307,Pro,588.7989090086518,Active,
SUB-512CDC,69DCC6D6,Pro,449.94049639666383,Active,
SUB-C083D3,D8EDDF8A,Enterprise,1365.0385709079612,Churned,2022/05/25
SUB-F07B74,A06AE2DF,  Basic ,202.87815192805132,Active,
SUB-49F3CB,5C556ABB,Basic,237.0770994563341,Active,
SUB-6DF3AC,361FE323,pro ,543.7463403846008,Active,
SUB-6AD653,1D9903DE,pro ,569.9723735954756,Churned,2023/03/21
SUB-934485,88FE2DDA,Pro,579.4757092318399,Churned,2024/04/11
SUB-4045E5,1BDC502C,  Basic ,217.15744589658289,Churned,2023/11/06
SUB-D7C944,2E699D99,Pro,547.1692518630352,Active,
SUB-8686E8,42EA7E02,Enterprise,1518.9479034134572,Churned,2024/08/07
SUB-5D1E57,2F2FDFAA,Basic,235.25054614447333,Active,
SUB-80C03A,D4D83B70,Basic,190.61851416792973,Active,
SUB-607ED8,029B4EBB,Pro,515.4768109676459,Active,
SUB-F306BF,E792F485,Pro,544.2043666668252,Active,
SUB-ECB984,02E2436D,pro ,501.59751123355227,Active,
SUB-93C272,28D4D7F6,pro ,588.3618457742922,Churned,2022/11/02
SUB-7DCE50,3AE0057B,Enterprise,1399.470582197575,Active,
SUB-B54C6B,97D23447,Pro,544.6004589465788,Active,
SUB-6BB017,F4408B59,Enterprise,1495.3990532766509,Active,
SUB-10C2F9,39D50D9A,Pro,495.5799132018111,Active,
SUB-767EE6,E18DF007,pro ,496.33648469204616,Active,
SUB-AF6C36,F22FCAA1,Pro,595.6979478906942,Active,
SUB-FB56F6,D41231F2,Enterprise,1394.6178951956335,Active,
SUB-BE3748,6C945912,Pro,454.5986447339123,Active,
SUB-3A4781,C70783DB,Pro,597.8652187661638,Active,
SUB-8EE957,86411B6F,Enterprise,1249.9420794132948,Active,
SUB-E3F650,98CE9573,Enterprise,1204.4681979367306,Active,
SUB-0704F0,B51FE048,Basic,234.13858677806928,Active,
SUB-495B7D,CD6681AB,  Basic ,214.13319944875357,Active,
SUB-0CC6DB,6FAB9A81,Basic,198.34561119799994,Churned,2024/09/05
SUB-E89DE6,70E7FE1F,  Basic ,207.4871065481181,Active,
SUB-32F182,00E9FA2A,Enterprise,1288.455612901762,Active,
SUB-013A56,CE5367D6,pro ,517.429917703257,Active,
SUB-14BC53,EC237B67,Pro,486.9104430063729,Active,
SUB-9F4D32,DC0A4E3B,Enterprise,1184.7382590003863,Active,
SUB-1D96C4,90BF1838,pro ,465.24594075472356,Active,
SUB-F528E9,D11E8A6A,pro ,453.37470908727266,Active,
SUB-F8BCF9,EA05A362,pro ,478.80978283389385,Active,
SUB-C28877,A187304C,Enterprise,1476.405503082113,Churned,2021/12/26
SUB-B07EE0,F7894936,Enterprise,1347.8606585660489,Churned,2023/03/29
SUB-7DF9F0,90F283E2,Pro,494.20196534571613,Churned,2022/08/29
SUB-F65FA9,4BD255F6,Pro,472.17444914878627,Active,
SUB-023323,5A55EC92,Pro,500.7033659283597,Active,
SUB-9B9149,D5B0807E,  Basic ,219.00567997071596,Active,
SUB-E03DA5,6C356956,Basic,202.2381626477211,Active,
SUB-C0A87D,C8BD31A7,Enterprise,1519.0588968400727,Active,
SUB-4AD86F,54B06094,  Basic ,210.9866758553528,Active,
SUB-BBD1B7,2FC2E799,pro ,475.7705568488407,Active,
SUB-556117,822E3F02,Basic,215.55082146279855,Active,
SUB-33AE9C,4391A942,Pro,523.942468238169,Churned,2023/02/20
SUB-D2E1DD,FA224B8B,Pro,512.828984600059,Active,
SUB-C59FBC,FFA61364,Basic,194.6828640187026,Active,
SUB-4BEBC1,6386E62C,pro ,573.9846045056928,Active,
SUB-A92C32,9A7A34FD,Basic,218.25535564414596,Active,
SUB-CA9CB3,0EE6C177,Pro,535.1299267909935,Active,
SUB-FD3D45,D4E1156F,  Basic ,204.32068692706653,Churned,2023/05/05
SUB-0EA6CB,329D8403,pro ,569.9266259850713,Active,
SUB-5B7928,8130B5C5,Enterprise,1498.0724279120484,Active,
SUB-55589D,E4EEB500,  Basic ,210.84318423531028,Active,
SUB-41F87F,287167D0,Enterprise,1538.6140139792026,Active,
SUB-29FBE6,1E5992AF,pro ,558.0260263507748,Active,
SUB-43108D,51E03C07,Basic,230.91343400277495,Active,
SUB-FFD1A1,5F339B33,Enterprise,1267.4317557491086,Active,
SUB-9A4E91,1D9F85F3,pro ,489.1051571693689,Active,
SUB-7306F1,5C2C3853,Enterprise,1416.9424581734775,Active,
SUB-D61118,CE29060E,  Basic ,193.94301504911073,Churned,2021/11/04
SUB-4DE8FC,5496491E,  Basic ,204.83670262690774,Active,
SUB-FAB1D4,7E70BB10,Pro,586.640637333602,Active,
SUB-C1408E,58078870,pro ,517.7254095001814,Churned,2024/06/01
SUB-63137B,8443439A,Basic,201.90020581486928,Active,
SUB-9C36EA,A6B33E24,Enterprise,1333.7599055451767,Churned,2023/05/02
SUB-218DFC,CFA9FE06,Basic,229.0601430406205,Active,
SUB-22FC2B,83093E9A,Enterprise,1556.8197037023124,Active,
SUB-52E1AE,B3334EDD,Basic,201.4419122928989,Active,
SUB-5FFBFE,0D1432FB,Pro,490.5450155078172,Active,
SUB-2DFF41,BCB42663,Enterprise,,Active,
SUB-573C74,A3F2D2E3,Pro,490.23286839781605,Active,
SUB-5A4936,429CDB08,Basic,192.31302402631968,Churned,2023/06/29
SUB-BD82A0,BC34AD0B,pro ,572.8981539842368,Active,
SUB-06446E,172E0D11,  Basic ,207.4934923567876,Active,
SUB-E2D51D,E0A95741,  Basic ,188.161184026139,Active,
SUB-760A8F,BB1B3BE2,Pro,549.8459969438029,Active,
SUB-D9D145,EACCDAD2,Basic,216.79362858568393,Active,
SUB-23BC14,A61EAA70,pro ,504.3679608323701,Active,
SUB-26FF05,BF505811,Basic,188.40725972581134,Active,
SUB-374512,4A96D490,  Basic ,238.55080266421234,Churned,2022/12/22
SUB-591016,8BB2A08F,Pro,505.2800650872296,Active,
SUB-4952D6,7830A0C0,Basic,184.88969538454904,Active,
SUB-6032B3,2D7F88AD,Pro,578.5745253042869,Active,
SUB-D79126,6308C544,Enterprise,1461.8741746564071,Active,
SUB-E780BB,3C66434F,Enterprise,1414.7184247215646,Active,
SUB-C07FC4,7772326D,Enterprise,1364.848129795744,Active,
SUB-30E8F1,653B5ABE,  Basic ,196.1911204540764,Active,
SUB-B55AD7,97F7BC1B,  Basic ,196.31794626041682,Active,
SUB-E89BB6,5C75DDF4,Pro,551.3977609874304,Churned,2024/04/04
SUB-9BFA37,8F1748E1,Basic,216.04689523864016,Churned,2024/08/01
SUB-D74708,05FC5679,pro ,558.7025548070196,Active,
SUB-A8A717,580AEC27,pro ,542.7366201225329,Active,
SUB-C29A26,8BEBD559,pro ,581.3618183280901,Active,
SUB-6E872A,0800D828,Pro,517.6280039530168,Active,
SUB-22FE8A,8612A56E,Pro,497.41181300548993,Active,
SUB-6A8BD8,5A5D1AA0,  Basic ,206.51381768382564,Active,
SUB-0250BA,C99FD296,Pro,594.7289515239931,Active,
SUB-E6F6F2,986F0A91,Enterprise,1508.9517033471518,Active,
SUB-BF38B9,08955E07,Basic,179.51093383797954,Churned,2023/11/14
SUB-D9133E,D5316E9E,Basic,225.84765110090558,Active,
SUB-2CD2A9,04147941,pro ,,Active,
SUB-31968F,088BB1E7,Basic,196.58989535388534,Active,
SUB-C13A12,2B966983,Enterprise,1324.7576521394299,Active,
SUB-750DAF,117C043E,Basic,185.2862937749567,Active,
SUB-3FAF3A,C9F09056,Basic,222.2030546366164,Active,
SUB-48DD37,620AE6F5,Pro,568.19429895538,Active,
SUB-A3E320,FA9BDE9C,Basic,206.45704863877566,Active,
SUB-7AA715,07B0311E,Enterprise,1284.1753195552449,Active,
SUB-956BB8,77705007,pro ,490.3122572815857,Churned,2024/02/22
SUB-33E176,7AA7C8C3,Pro,580.8615379126103,Active,
SUB-E3A8D5,20D793F0,Pro,534.0756974175127,Active,
SUB-C2ADE0,45E683A5,Pro,560.4368549796807,Active,
SUB-08ECCA,E2AB70F1,  Basic ,194.4611539290451,Active,
SUB-259ACC,4BC11B5F,Pro,536.55994569813,Active,
SUB-9AB7AB,C1FF3594,pro ,509.85494146498337,Active,
SUB-CDF871,08B78F57,Pro,536.9941732126161,Active,
SUB-99F18A,D06E1780,  Basic ,217.80807725039506,Active,
SUB-A3480C,400D04B6,  Basic ,179.9496859678929,Active,
SUB-0E2633,AE96EBBB,Pro,471.5682515834558,Active,
SUB-FCD86E,62936380,Pro,502.4682691296108,Active,
SUB-2CA3F7,00E62BDE,pro ,583.5507605261146,Active,
SUB-D72752,34230015,Basic,235.93608769157564,Active,
SUB-573313,D28D34E8,pro ,579.7305573611949,Active,
SUB-A99A1D,69BB54DA,Pro,485.73042915786795,Active,
SUB-990D3A,AF2C3FEE,Pro,483.2824876028205,Active,
SUB-52EA90,1BAE3811,Enterprise,1204.702678751127,Active,
SUB-F65A69,43BB8799,Pro,527.3268877567597,Churned,2024/05/23
SUB-8BFE60,319C37F9,  Basic ,206.81699618150842,Active,
SUB-C40AF1,3B71F89E,Basic,190.82662198658625,Churned,2023/06/03
SUB-A9FE80,E6002FD8,pro ,481.2845933062179,Active,
SUB-B048A0,4AF5BCEA,Basic,222.08289277199725,Active,
SUB-2FA2A6,FA987D7F,pro ,562.2047944501138,Active,
SUB-3A5434,AF2FD4C8,Enterprise,1361.068222881486,Churned,2024/02/15
SUB-C9BADB,D41CB786,Enterprise,1272.0587026310832,Active,
SUB-0E1D88,DD069E5F,pro ,495.32796141952633,Active,
SUB-B32FC8,8F38344D,  Basic ,179.48908197400488,Active,
SUB-747234,8937ABA2,Pro,458.9142533819194,Active,
SUB-331224,2691DECB,  Basic ,199.5431737659992,Active,
SUB-B15F78,8F2598D7,Basic,224.64230309381057,Active,
SUB-4BEF3C,BDC42BB6,pro ,519.7397830889128,Active,
SUB-97B039,5538A1E3,Pro,497.56768457748916,Active,
SUB-69FEEF,82ED620B,Pro,540.4354474551218,Churned,2023/06/08
SUB-BA8F53,C791961C,  Basic ,225.6513682646316,Active,
SUB-C619F5,F6214DE0,Enterprise,1313.5973036915157,Active,
SUB-D07097,D96B0827,Enterprise,1344.3511590669614,Active,
SUB-73EF33,F4E84EC2,  Basic ,182.4018532919153,Active,
