company_id,company_name,industry,country,employee_count,signup_date
2619B422,Corp_2619B422,Technology,US,324.0,2023-08-27
96E201C1,Corp_96E201C1,Healthcare,UK,186.0,2021-10-24
F533B4AF,Corp_F533B4AF,Finance,CA,,2023-02-04
D85ECD97,Corp_D85ECD97,Education,UK,587.0,2022-06-30
8E159B7B,Corp_8E159B7B,Retail,MX,11.0,2023-05-04
35FD16E5,Corp_35FD16E5,Retail,ES,17.0,2023-06-02
81491960,Corp_81491960,Retail,US,30.0,2022-04-16
136BA820,Corp_136BA820,Technology,ES,274.0,2022-08-11
C8E735ED,Corp_C8E735ED,Education,us,44.0,2022-02-19
85463977,Corp_85463977,Technology,ES,1.0,2023-08-29
FBA8A162,Corp_FBA8A162,Manufacturing,usa,180.0,2023-07-31
F2D3FBA0,Corp_F2D3FBA0,Finance,CA,218.0,2021-04-19
678FC6E8,Corp_678FC6E8,Healthcare,us,525.0,2022-06-21
BDD9D9C3,Corp_BDD9D9C3,Technology,us,340.0,2023-02-03
DC86D3C9,Corp_DC86D3C9,Finance,MX,34.0,2021-06-22
F625B22A,Corp_F625B22A,Technology, MEXICO,29.0,2022-06-28
49BBF112,Corp_49BBF112,Manufacturing,MX,248.0,2021-12-24
421DEA28,Corp_421DEA28,Finance,UK,114.0,2021-05-30
2B1E007C,Corp_2B1E007C,Finance,MX,516.0,2021-06-06
5A2B1B7A,Corp_5A2B1B7A,,CA,385.0,2023-03-03
70E2ACD9,Corp_70E2ACD9,Retail,usa,56.0,2022-08-01
C57D5DFE,Corp_C57D5DFE,,usa,192.0,2023-06-23
9A72B231,Corp_9A72B231,Manufacturing,ES,420.0,2022-10-05
114AEF60,Corp_114AEF60,Finance,UK,127.0,2022-04-26
3DFFEECD,Corp_3DFFEECD,Education,CO,397.0,2022-08-29
F73837E5,Corp_F73837E5,Technology,ES,168.0,2021-11-14
A683F107,Corp_A683F107,Education,usa,,2022-01-13
4B78CE7E,Corp_4B78CE7E,,CO,30.0,2023-06-04
98F6FC6C,Corp_98F6FC6C,,CA,151.0,2022-06-04
5481505B,Corp_5481505B,Education,usa,159.0,2023-09-05
282EF1A5,Corp_282EF1A5,,US,59.0,2023-04-10
EBD1ACA4,Corp_EBD1ACA4,Manufacturing,MX,274.0,2022-05-03
95A4C8A1,Corp_95A4C8A1,Manufacturing,UK,63.0,2022-04-07
BA92F5EB,Corp_BA92F5EB,Technology,ES,121.0,2021-03-28
419D00E4,Corp_419D00E4,Manufacturing,UK,,2022-12-26
6D597BA7,Corp_6D597BA7,Education,usa,174.0,2022-09-17
96863FAF,Corp_96863FAF,Healthcare,ES,252.0,2021-10-17
0F483BA5,Corp_0F483BA5,Education,us,292.0,2022-11-27
DEA196DC,Corp_DEA196DC,Manufacturing,US,74.0,2022-10-25
A6D5BE2A,Corp_A6D5BE2A,Finance,CA,156.0,2022-07-26
0D020A18,Corp_0D020A18,Retail,us,405.0,2023-01-12
0E8C79C4,Corp_0E8C79C4,,UK,216.0,2022-08-20
464E846E,Corp_464E846E,Retail,UK,0.0,2021-11-14
F0678BB2,Corp_F0678BB2,Retail,us,460.0,2022-12-27
01A3C91A,Corp_01A3C91A,Technology,CO,173.0,2022-10-21
C90A86FC,Corp_C90A86FC,,ES,385.0,2022-11-18
AF173611,Corp_AF173611,Retail, MEXICO,163.0,2022-11-18
18CA92D5,Corp_18CA92D5,Education, MEXICO,562.0,2022-01-07
0F7D4685,Corp_0F7D4685,Finance,UK,501.0,2021-12-16
1C9F2193,Corp_1C9F2193,,usa,100.0,2021-05-21
40E4D06D,Corp_40E4D06D,Healthcare,CA,344.0,2023-03-19
324D55EE,Corp_324D55EE,Technology, MEXICO,279.0,2023-05-06
0BB0B03F,Corp_0BB0B03F,Retail, MEXICO,,2021-12-11
5D4BB593,Corp_5D4BB593,,UK,423.0,2021-06-07
77BC1107,Corp_77BC1107,Healthcare,UK,42.0,2023-03-01
D58C96EC,Corp_D58C96EC,Manufacturing,UK,287.0,2021-02-14
99C5A9D4,Corp_99C5A9D4,Education,ES,361.0,2021-09-01
05CC206C,Corp_05CC206C,Education,CO,201.0,2023-03-14
79A34B20,Corp_79A34B20,Education,MX,86.0,2021-11-13
69CBEEFC,Corp_69CBEEFC,,usa,257.0,2021-07-18
69797B9D,Corp_69797B9D,Finance,usa,96.0,2021-10-16
7421BCFB,Corp_7421BCFB,,us,293.0,2022-03-05
AD60EA96,Corp_AD60EA96,Healthcare,MX,450.0,2021-05-22
206C6344,Corp_206C6344,,CO,164.0,2022-05-08
58641161,Corp_58641161,,ES,475.0,2021-04-16
A38676EF,Corp_A38676EF,Retail, MEXICO,126.0,2021-10-19
D448B6C0,Corp_D448B6C0,Technology,UK,190.0,2023-07-17
255E6A13,Corp_255E6A13,Manufacturing,UK,138.0,2021-04-04
91C07F74,Corp_91C07F74,Healthcare,usa,226.0,2023-08-11
D045B723,Corp_D045B723,Technology,us,143.0,2022-05-30
1C031BE8,Corp_1C031BE8,Finance,MX,263.0,2021-03-25
773656AB,Corp_773656AB,Finance,MX,,2023-08-12
9E847796,Corp_9E847796,Technology,ES,132.0,2021-05-21
74722085,Corp_74722085,Technology,CO,110.0,2022-04-29
134AFEAF,Corp_134AFEAF,Retail,UK,283.0,2022-04-26
F94D6A29,Corp_F94D6A29,Education,US,223.0,2021-01-20
E913C2D3,Corp_E913C2D3,Finance,MX,37.0,2022-07-16
CC57E27B,Corp_CC57E27B,Retail, MEXICO,47.0,2023-03-06
3D9AF13D,Corp_3D9AF13D,Finance,MX,61.0,2021-02-18
DE7D8B73,Corp_DE7D8B73,Healthcare,us,137.0,2022-09-30
1C8736D3,Corp_1C8736D3,Education,CA,341.0,2023-07-16
50701370,Corp_50701370,Education, MEXICO,,2022-06-12
58F9ED43,Corp_58F9ED43,Manufacturing,MX,47.0,2021-10-26
073F8F61,Corp_073F8F61,Education,US,250.0,2021-09-04
4D948B1C,Corp_4D948B1C,Manufacturing,us,43.0,2022-11-16
E9F84804,Corp_E9F84804,Technology, MEXICO,8.0,2021-03-11
40B5598A,Corp_40B5598A,Manufacturing, MEXICO,128.0,2022-06-04
F098DC1A,Corp_F098DC1A,Manufacturing,US,57.0,2022-04-27
9882D1C4,Corp_9882D1C4,Technology,us,39.0,2021-09-17
F9B2C318,Corp_F9B2C318,Retail,US,89.0,2021-03-11
A75A9E92,Corp_A75A9E92,Finance,MX,542.0,2022-10-06
254FB304,Corp_254FB304,Technology,ES,157.0,2021-12-27
2D88D7BF,Corp_2D88D7BF,Manufacturing,ES,10.0,2021-06-29
B77033CB,Corp_B77033CB,,usa,192.0,2022-05-06
BBDF9911,Corp_BBDF9911,Retail,UK,127.0,2021-03-06
7A6D1632,Corp_7A6D1632,Retail,usa,,2021-07-26
0334F41F,Corp_0334F41F,Technology,MX,105.0,2021-11-20
0D479759,Corp_0D479759,Finance, MEXICO,272.0,2023-04-15
ADD76075,Corp_ADD76075,Manufacturing,usa,301.0,2023-02-11
9C9B7FF7,Corp_9C9B7FF7,Retail,MX,43.0,2023-06-02
22A16D7D,Corp_22A16D7D,,US,34.0,2021-12-06
59A6CAAE,Corp_59A6CAAE,Finance,CA,94.0,2022-03-24
BF501844,Corp_BF501844,Education,usa,310.0,2022-01-31
8BDD71B0,Corp_8BDD71B0,Finance,UK,153.0,2022-05-25
774710CE,Corp_774710CE,Finance, MEXICO,423.0,2021-03-26
F4CCD4FA,Corp_F4CCD4FA,Retail,us,478.0,2022-09-09
0BEB439E,Corp_0BEB439E,,UK,100.0,2021-11-25
1421C8ED,Corp_1421C8ED,Technology,CA,265.0,2021-10-30
4EA02505,Corp_4EA02505,Finance,usa,212.0,2022-03-13
817093D0,Corp_817093D0,Healthcare,usa,765.0,2021-02-13
7AA10C71,Corp_7AA10C71,Retail,ES,373.0,2022-03-22
928F1AEC,Corp_928F1AEC,Finance,US,124.0,2022-10-15
F28B4002,Corp_F28B4002,Education,ES,41.0,2023-02-07
A1DED7D8,Corp_A1DED7D8,Retail,UK,171.0,2021-05-27
1CFE488D,Corp_1CFE488D,,usa,,2021-03-10
C22B17F8,Corp_C22B17F8,Healthcare,ES,190.0,2023-08-31
E876C498,Corp_E876C498,Manufacturing,US,1.0,2022-11-27
FD25EAFB,Corp_FD25EAFB,Education,ES,134.0,2023-02-21
94422EE7,Corp_94422EE7,Technology,UK,20.0,2022-02-12
232A3CF4,Corp_232A3CF4,Finance,CO,66.0,2021-04-27
21EDBE96,Corp_21EDBE96,Technology,UK,487.0,2022-02-01
6515B9FF,Corp_6515B9FF,Manufacturing,CA,326.0,2021-09-24
1372D403,Corp_1372D403,Retail,usa,148.0,2022-09-19
63DF502F,Corp_63DF502F,Finance,usa,445.0,2021-05-19
E82A5807,Corp_E82A5807,,CA,165.0,2023-07-10
E5EB4CB7,Corp_E5EB4CB7,Retail,usa,22.0,2023-04-10
6AA51548,Corp_6AA51548,Retail,ES,454.0,2022-12-28
03277FE2,Corp_03277FE2,Technology, MEXICO,257.0,2023-07-02
B5288E9E,Corp_B5288E9E,Finance,UK,57.0,2023-08-08
CBCE4803,Corp_CBCE4803,Retail,UK,111.0,2022-06-05
839A04CC,Corp_839A04CC,Healthcare,CA,25.0,2023-03-23
188B1965,Corp_188B1965,Healthcare,MX,126.0,2021-01-27
5A200E6F,Corp_5A200E6F,Finance, MEXICO,335.0,2022-04-24
4F9BD8C1,Corp_4F9BD8C1,, MEXICO,531.0,2023-06-25
17377513,Corp_17377513,Technology,CA,129.0,2023-01-05
E5BFD0AA,Corp_E5BFD0AA,Retail,usa,262.0,2023-02-27
D6DDBBF8,Corp_D6DDBBF8,Education,CA,19.0,2021-11-21
E3CEA1FD,Corp_E3CEA1FD,Retail,CA,52.0,2022-11-28
71FA014C,Corp_71FA014C,Manufacturing,ES,31.0,2023-04-29
DD42D3A1,Corp_DD42D3A1,, MEXICO,22.0,2021-07-06
FFE0C14A,Corp_FFE0C14A,,UK,159.0,2023-07-22
51A3EE6C,Corp_51A3EE6C,,US,16.0,2022-06-15
A5984685,Corp_A5984685,Healthcare,CO,204.0,2021-11-27
0F97BD46,Corp_0F97BD46,Retail,MX,139.0,2023-08-22
007F6197,Corp_007F6197,Manufacturing,CO,102.0,2021-09-14
D6B1BC5B,Corp_D6B1BC5B,Healthcare, MEXICO,31.0,2022-10-03
6184302D,Corp_6184302D,Finance, MEXICO,34.0,2022-10-19
8203740C,Corp_8203740C,Healthcare,UK,301.0,2022-10-02
BD240C46,Corp_BD240C46,Retail,ES,250.0,2022-08-01
17182B88,Corp_17182B88,Technology,US,45.0,2023-08-30
4B991D57,Corp_4B991D57,Retail,CO,169.0,2023-02-25
67001310,Corp_67001310,Manufacturing,us,300.0,2021-02-01
0F98DAEC,Corp_0F98DAEC,Education, MEXICO,183.0,2023-09-07
0CB3CD10,Corp_0CB3CD10,Finance,usa,258.0,2023-04-07
1F9316A0,Corp_1F9316A0,Retail,us,17.0,2021-03-16
56F672B7,Corp_56F672B7,Retail,US,264.0,2022-03-02
869363D6,Corp_869363D6,Education,usa,2.0,2022-09-14
1B5D0769,Corp_1B5D0769,Healthcare,ES,210.0,2021-11-23
1D5FB531,Corp_1D5FB531,Retail,ES,175.0,2021-05-14
0F37F6A6,Corp_0F37F6A6,,ES,159.0,2021-04-19
3EF4D000,Corp_3EF4D000,Finance,MX,201.0,2021-10-01
2461D173,Corp_2461D173,Education,MX,30.0,2021-02-21
66DA06D8,Corp_66DA06D8,Finance,us,277.0,2022-03-05
EC606219,Corp_EC606219,Healthcare,UK,182.0,2023-08-15
B6E0B6DF,Corp_B6E0B6DF,Manufacturing,ES,136.0,2021-06-13
81E72843,Corp_81E72843,Education, MEXICO,92.0,2023-06-20
893E2FF8,Corp_893E2FF8,Finance,usa,,2023-08-26
D3005550,Corp_D3005550,Education, MEXICO,19.0,2021-09-04
CA5215AB,Corp_CA5215AB,Healthcare,ES,,2021-10-16
756168E6,Corp_756168E6,Education,usa,159.0,2021-01-09
2E553F7A,Corp_2E553F7A,,CA,22.0,2023-06-23
40B50699,Corp_40B50699,Finance,ES,73.0,2022-01-10
B6CD8F66,Corp_B6CD8F66,Technology,us,351.0,2022-07-30
EE580DAA,Corp_EE580DAA,Healthcare,ES,34.0,2021-03-17
6849FE8A,Corp_6849FE8A,Education, MEXICO,317.0,2022-07-18
3D8CBD6F,Corp_3D8CBD6F,Finance,CA,75.0,2021-04-10
34992772,Corp_34992772,Education,ES,255.0,2021-12-14
B66B4162,Corp_B66B4162,Manufacturing,ES,438.0,2021-07-23
6B91CB37,Corp_6B91CB37,Manufacturing, MEXICO,344.0,2021-02-11
BEB96146,Corp_BEB96146,Technology,US,9.0,2021-12-08
93FB0478,Corp_93FB0478,,usa,265.0,2021-06-02
FF713BBB,Corp_FF713BBB,Manufacturing, MEXICO,109.0,2023-08-12
8EF76208,Corp_8EF76208,Manufacturing,ES,224.0,2022-09-24
76373A51,Corp_76373A51,Retail,CO,29.0,2022-06-04
78FD20FD,Corp_78FD20FD,, MEXICO,167.0,2022-12-27
32070C4F,Corp_32070C4F,Manufacturing,CO,118.0,2021-01-18
E7927998,Corp_E7927998,Finance,ES,383.0,2022-03-03
C6BD69FA,Corp_C6BD69FA,Manufacturing,CO,200.0,2023-01-13
C5EE0975,Corp_C5EE0975,,US,217.0,2021-09-29
E8451B0E,Corp_E8451B0E,Retail,MX,67.0,2022-08-21
9E4637A8,Corp_9E4637A8,Education,UK,52.0,2023-01-09
D6CD4CD3,Corp_D6CD4CD3,Manufacturing,us,63.0,2022-11-29
1ECC9D42,Corp_1ECC9D42,Healthcare,US,228.0,2022-12-19
E52F35B1,Corp_E52F35B1,Technology,MX,,2021-11-18
8F8533EC,Corp_8F8533EC,Education,UK,65.0,2021-07-28
823F89F1,Corp_823F89F1,Education, MEXICO,207.0,2023-08-01
A7640BEA,Corp_A7640BEA,Education,US,565.0,2022-06-16
5836A4F2,Corp_5836A4F2,Healthcare, MEXICO,324.0,2022-11-10
B50F5BD5,Corp_B50F5BD5,Education, MEXICO,84.0,2023-09-07
4476F5A4,Corp_4476F5A4,Healthcare,usa,390.0,2021-12-17
A0D4B2D0,Corp_A0D4B2D0,Manufacturing,ES,68.0,2023-06-08
362B8881,Corp_362B8881,Retail,CO,257.0,2021-07-16
2D5EB549,Corp_2D5EB549,Healthcare,CO,51.0,2021-08-19
6C641577,Corp_6C641577,Finance,CO,224.0,2022-12-08
9C95390D,Corp_9C95390D,Retail,usa,79.0,2021-12-24
04B86FCB,Corp_04B86FCB,Manufacturing,CO,153.0,2022-08-11
D4367280,Corp_D4367280,Retail, MEXICO,485.0,2022-02-09
40EAA9A8,Corp_40EAA9A8,,ES,215.0,2023-04-04
D3781885,Corp_D3781885,Healthcare,CO,,2023-09-06
6DB4E480,Corp_6DB4E480,Retail,CA,106.0,2022-03-29
4382D1EF,Corp_4382D1EF,Retail,CO,315.0,2021-08-08
AC71D73D,Corp_AC71D73D,Healthcare, MEXICO,292.0,2022-07-30
A2EE32E4,Corp_A2EE32E4,Retail,CO,197.0,2022-09-23
AA3EE495,Corp_AA3EE495,Retail,MX,304.0,2022-11-17
91A9F3B6,Corp_91A9F3B6,Manufacturing,MX,145.0,2021-02-23
75A6BFFA,Corp_75A6BFFA,Technology,us,378.0,2022-04-29
3D325365,Corp_3D325365,Technology,UK,,2022-07-18
AAD86652,Corp_AAD86652,Healthcare,us,217.0,2023-06-21
BD6919FD,Corp_BD6919FD,Education,usa,66.0,2023-02-14
7F4126CD,Corp_7F4126CD,Finance,ES,276.0,2021-03-02
AEC12ED9,Corp_AEC12ED9,,CA,604.0,2021-08-26
14D10F33,Corp_14D10F33,Manufacturing,US,186.0,2021-06-29
A50DA184,Corp_A50DA184,Education,UK,199.0,2021-02-07
B91534AD,Corp_B91534AD,,us,58.0,2021-07-10
48658905,Corp_48658905,Retail,CO,19.0,2021-01-10
F6E704EE,Corp_F6E704EE,Finance,CA,316.0,2021-12-10
74AFD17C,Corp_74AFD17C,Finance,usa,21.0,2022-07-11
1876F6CB,Corp_1876F6CB,Manufacturing,usa,164.0,2021-05-18
BB682DB0,Corp_BB682DB0,, MEXICO,54.0,2021-07-17
01E6A8F2,Corp_01E6A8F2,,CA,245.0,2023-01-19
E387A64E,Corp_E387A64E,Education,CO,216.0,2021-01-15
F146E1F6,Corp_F146E1F6,Retail,ES,357.0,2022-08-05
3DD131F3,Corp_3DD131F3,Retail,MX,47.0,2023-05-27
4682C9C9,Corp_4682C9C9,Retail,us,96.0,2022-06-12
FC64D5A0,Corp_FC64D5A0,Finance,CA,45.0,2021-04-08
0CA1E636,Corp_0CA1E636,Healthcare,UK,61.0,2023-08-17
8257883E,Corp_8257883E,Healthcare,US,225.0,2021-08-30
EEA8F5D3,Corp_EEA8F5D3,Education,CO,301.0,2021-11-06
E2696BB3,Corp_E2696BB3,Manufacturing,US,34.0,2022-01-04
C29BDB87,Corp_C29BDB87,Retail,MX,323.0,2021-05-02
D8E6F636,Corp_D8E6F636,Education,CO,421.0,2022-12-04
9396FFA9,Corp_9396FFA9,Manufacturing,CO,232.0,2022-10-17
A5BC7E2C,Corp_A5BC7E2C,Finance,ES,525.0,2021-08-13
C80CAC8D,Corp_C80CAC8D,Healthcare,usa,4.0,2023-02-05
F4B13737,Corp_F4B13737,Manufacturing,ES,98.0,2022-07-17
9AB5F54E,Corp_9AB5F54E,Education, MEXICO,205.0,2023-04-26
119BEF02,Corp_119BEF02,Healthcare,MX,449.0,2022-09-03
9435642B,Corp_9435642B,,CA,280.0,2022-06-25
40003DAB,Corp_40003DAB,Retail,ES,138.0,2022-08-01
96718F44,Corp_96718F44,Technology,US,205.0,2023-07-14
84E0C767,Corp_84E0C767,Manufacturing,MX,75.0,2021-06-03
F4ADE57F,Corp_F4ADE57F,Healthcare,ES,639.0,2022-03-29
F0FBCDAB,Corp_F0FBCDAB,Technology,MX,175.0,2022-05-16
665C9A50,Corp_665C9A50,Technology, MEXICO,171.0,2021-02-26
FB0A15B9,Corp_FB0A15B9,Education,UK,295.0,2022-04-13
C1AB1741,Corp_C1AB1741,Manufacturing,US,246.0,2022-11-20
6F1E232A,Corp_6F1E232A,,CO,194.0,2022-02-10
C11882B7,Corp_C11882B7,Finance,US,8.0,2022-08-16
BB8A265B,Corp_BB8A265B,Technology,US,244.0,2022-12-19
A6A5CC97,Corp_A6A5CC97,Technology, MEXICO,526.0,2023-08-16
A21E580C,Corp_A21E580C,Technology,usa,,2022-02-23
B32D896F,Corp_B32D896F,Healthcare,UK,419.0,2023-01-17
DDB7117D,Corp_DDB7117D,Retail,us,468.0,2023-07-02
4709A939,Corp_4709A939,Education,usa,47.0,2023-07-18
BBCB9257,Corp_BBCB9257,Education,us,47.0,2023-09-15
5959D343,Corp_5959D343,Retail, MEXICO,124.0,2023-05-31
918F0084,Corp_918F0084,Finance,CA,161.0,2022-07-05
575C13DF,Corp_575C13DF,Education, MEXICO,368.0,2021-08-17
43CF7A3A,Corp_43CF7A3A,,US,188.0,2021-11-02
6B7BE854,Corp_6B7BE854,Education, MEXICO,455.0,2022-01-24
70CAC6F6,Corp_70CAC6F6,,MX,118.0,2021-12-21
37A4BD3F,Corp_37A4BD3F,Healthcare,CO,64.0,2023-06-16
75DF8418,Corp_75DF8418,Retail,CA,,2022-11-08
2124E0C8,Corp_2124E0C8,Education,US,52.0,2021-03-10
7607D690,Corp_7607D690,Technology,US,180.0,2022-11-20
75ADDE8F,Corp_75ADDE8F,Retail,US,314.0,2021-02-15
F61DA809,Corp_F61DA809,Education,usa,164.0,2021-08-11
43F07FF1,Corp_43F07FF1,,US,107.0,2021-10-24
C34A6600,Corp_C34A6600,Healthcare,ES,109.0,2023-03-03
983E0658,Corp_983E0658,Retail,ES,82.0,2023-06-17
B0E3BC96,Corp_B0E3BC96,Healthcare, MEXICO,483.0,2021-11-04
E7DAF4F6,Corp_E7DAF4F6,Finance,US,98.0,2022-08-29
DE2D6A2B,Corp_DE2D6A2B,Retail,UK,150.0,2022-03-14
6D2E881D,Corp_6D2E881D,Manufacturing,usa,,2021-12-19
3B126E3B,Corp_3B126E3B,Retail,us,100.0,2021-11-23
BE0ECE38,Corp_BE0ECE38,Retail,us,95.0,2021-11-04
311BADEE,Corp_311BADEE,Education,UK,389.0,2022-04-30
BD34399E,Corp_BD34399E,Healthcare,MX,139.0,2022-12-26
B9D81F41,Corp_B9D81F41,Healthcare,usa,103.0,2022-07-30
A820BDEB,Corp_A820BDEB,Education,us,289.0,2021-05-18
ED6C3809,Corp_ED6C3809,Education,MX,519.0,2021-12-05
D96C0A11,Corp_D96C0A11,Retail,CA,375.0,2023-05-18
55C7BC01,Corp_55C7BC01,Finance,CA,96.0,2023-04-30
D1BC14DB,Corp_D1BC14DB,Healthcare,US,71.0,2022-11-21
58966261,Corp_58966261,Manufacturing,US,664.0,2021-07-12
ED3F813C,Corp_ED3F813C,, MEXICO,161.0,2021-08-02
D5105F7F,Corp_D5105F7F,,ES,152.0,2023-07-20
7BA1456D,Corp_7BA1456D,Technology,MX,145.0,2023-09-13
A251F412,Corp_A251F412,Retail,CA,189.0,2023-02-12
F5CBCBF3,Corp_F5CBCBF3,Education,MX,121.0,2022-12-22
8C506201,Corp_8C506201,Healthcare,us,35.0,2022-07-20
88F69776,Corp_88F69776,Finance,CO,40.0,2022-07-01
B8F46E92,Corp_B8F46E92,Retail,ES,143.0,2022-01-04
2AD77E32,Corp_2AD77E32,Manufacturing,usa,41.0,2023-04-03
F3A43017,Corp_F3A43017,Retail,usa,7.0,2021-11-24
F1BF867B,Corp_F1BF867B,Healthcare,ES,171.0,2021-02-16
473F7307,Corp_473F7307,Manufacturing,MX,99.0,2021-01-17
69DCC6D6,Corp_69DCC6D6,Finance, MEXICO,450.0,2022-08-17
D8EDDF8A,Corp_D8EDDF8A,Retail,us,380.0,2021-07-20
A06AE2DF,Corp_A06AE2DF,Finance,MX,368.0,2023-05-04
5C556ABB,Corp_5C556ABB,Healthcare,usa,399.0,2023-08-25
361FE323,Corp_361FE323,Retail,ES,264.0,2023-04-22
1D9903DE,Corp_1D9903DE,Education,usa,81.0,2023-01-21
88FE2DDA,Corp_88FE2DDA,,ES,75.0,2023-01-08
1BDC502C,Corp_1BDC502C,Manufacturing,usa,131.0,2023-06-30
2E699D99,Corp_2E699D99,Manufacturing,US,5.0,2023-05-10
42EA7E02,Corp_42EA7E02,,CA,72.0,2022-11-16
2F2FDFAA,Corp_2F2FDFAA,Technology,US,500.0,2023-05-13
D4D83B70,Corp_D4D83B70,Retail,MX,337.0,2021-06-04
029B4EBB,Corp_029B4EBB,Technology,MX,404.0,2022-01-18
E792F485,Corp_E792F485,Technology,usa,294.0,2021-01-17
02E2436D,Corp_02E2436D,Technology, MEXICO,75.0,2021-01-13
28D4D7F6,Corp_28D4D7F6,Technology, MEXICO,45.0,2022-07-03
3AE0057B,Corp_3AE0057B,Finance,US,247.0,2022-12-16
97D23447,Corp_97D23447,Retail,us,94.0,2023-07-21
F4408B59,Corp_F4408B59,Healthcare,CA,292.0,2022-06-21
39D50D9A,Corp_39D50D9A,Healthcare,MX,101.0,2022-06-24
E18DF007,Corp_E18DF007,Finance,ES,75.0,2022-02-11
F22FCAA1,Corp_F22FCAA1,Technology,ES,292.0,2022-04-16
D41231F2,Corp_D41231F2,Manufacturing,MX,238.0,2021-08-20
6C945912,Corp_6C945912,Finance,CA,77.0,2023-05-29
C70783DB,Corp_C70783DB,Retail,US,381.0,2022-01-24
86411B6F,Corp_86411B6F,Education, MEXICO,66.0,2022-10-15
98CE9573,Corp_98CE9573,Technology,UK,273.0,2023-05-16
B51FE048,Corp_B51FE048,Education,ES,268.0,2023-05-29
CD6681AB,Corp_CD6681AB,Technology, MEXICO,88.0,2021-08-24
6FAB9A81,Corp_6FAB9A81,Healthcare,usa,215.0,2023-08-05
70E7FE1F,Corp_70E7FE1F,Technology,CO,100.0,2022-08-01
00E9FA2A,Corp_00E9FA2A,Retail,US,334.0,2023-05-21
CE5367D6,Corp_CE5367D6,Finance,US,113.0,2022-08-25
EC237B67,Corp_EC237B67,Healthcare,us,45.0,2021-11-03
DC0A4E3B,Corp_DC0A4E3B,Healthcare,MX,359.0,2023-05-20
90BF1838,Corp_90BF1838,Education, MEXICO,9.0,2023-02-13
D11E8A6A,Corp_D11E8A6A,Retail,UK,131.0,2022-12-07
EA05A362,Corp_EA05A362,Retail,CA,161.0,2023-09-25
A187304C,Corp_A187304C,Finance,US,271.0,2021-08-26
F7894936,Corp_F7894936,,CA,106.0,2023-02-27
90F283E2,Corp_90F283E2,Manufacturing,us,500.0,2021-12-01
4BD255F6,Corp_4BD255F6,Technology,CO,266.0,2022-04-07
5A55EC92,Corp_5A55EC92,Education,MX,489.0,2023-08-22
D5B0807E,Corp_D5B0807E,Education,us,192.0,2022-08-23
6C356956,Corp_6C356956,Retail,us,130.0,2022-09-26
C8BD31A7,Corp_C8BD31A7,Finance,MX,41.0,2021-03-26
54B06094,Corp_54B06094,Finance,UK,229.0,2023-03-14
2943D5FF,Corp_2943D5FF,Retail,UK,142.0,2021-11-21
2FC2E799,Corp_2FC2E799,Finance,CA,370.0,2023-08-24
822E3F02,Corp_822E3F02,Finance,usa,172.0,2021-10-04
4391A942,Corp_4391A942,Technology,UK,180.0,2022-03-18
FA224B8B,Corp_FA224B8B,Education, MEXICO,77.0,2022-02-22
FFA61364,Corp_FFA61364,Technology,US,138.0,2022-07-22
6386E62C,Corp_6386E62C,Technology,ES,211.0,2021-01-13
9A7A34FD,Corp_9A7A34FD,Finance,us,192.0,2021-03-28
0EE6C177,Corp_0EE6C177,Retail, MEXICO,119.0,2021-09-06
D4E1156F,Corp_D4E1156F,Manufacturing, MEXICO,298.0,2022-01-25
329D8403,Corp_329D8403,Healthcare,UK,184.0,2021-10-02
8130B5C5,Corp_8130B5C5,Education,UK,113.0,2022-03-22
E4EEB500,Corp_E4EEB500,Finance,us,153.0,2023-03-13
287167D0,Corp_287167D0,Technology,ES,219.0,2021-09-10
1E5992AF,Corp_1E5992AF,Retail,usa,42.0,2021-07-20
51E03C07,Corp_51E03C07,Education,CA,5.0,2021-01-07
5F339B33,Corp_5F339B33,Education,ES,189.0,2022-01-25
1D9F85F3,Corp_1D9F85F3,,ES,45.0,2022-03-17
5C2C3853,Corp_5C2C3853,,UK,231.0,2022-09-10
CE29060E,Corp_CE29060E,Retail,MX,190.0,2021-07-01
5496491E,Corp_5496491E,Education,ES,355.0,2022-12-13
7E70BB10,Corp_7E70BB10,Retail,usa,244.0,2023-03-12
58078870,Corp_58078870,Healthcare,ES,201.0,2023-04-17
8443439A,Corp_8443439A,,us,346.0,2023-08-13
A6B33E24,Corp_A6B33E24,Manufacturing,MX,483.0,2022-07-13
CFA9FE06,Corp_CFA9FE06,Healthcare, MEXICO,,2023-01-15
83093E9A,Corp_83093E9A,Education,MX,352.0,2021-10-26
B3334EDD,Corp_B3334EDD,,CA,218.0,2023-03-26
0D1432FB,Corp_0D1432FB,,us,105.0,2021-05-23
BCB42663,Corp_BCB42663,Retail,CO,25.0,2022-11-06
A3F2D2E3,Corp_A3F2D2E3,Healthcare,us,155.0,2021-03-17
429CDB08,Corp_429CDB08,Education,usa,253.0,2022-07-02
BC34AD0B,Corp_BC34AD0B,Manufacturing,us,4.0,2023-03-21
172E0D11,Corp_172E0D11,Finance, MEXICO,187.0,2023-07-26
E0A95741,Corp_E0A95741,Technology,CA,1.0,2022-11-05
BB1B3BE2,Corp_BB1B3BE2,Retail,ES,27.0,2022-09-20
EACCDAD2,Corp_EACCDAD2,Technology,us,131.0,2021-12-06
A61EAA70,Corp_A61EAA70,,us,34.0,2021-04-11
BF505811,Corp_BF505811,Finance,MX,120.0,2022-06-16
